year,current_round,team1,team2,seed1,seed2,team1_won,kadj_em_diff,kadj_o_diff,kadj_d_diff,barthag_diff,elite_sos_diff,talent_diff,exp_diff,o_rate_diff,d_rate_diff,relative_rating_diff,injury_rank_diff,roster_rank_diff,net_rpi_diff,resume_diff,wab_rank_diff,elo_diff,b_power_diff
2018,64,Cincinnati,Georgia St.,2,15,1,19.787390000000002,4.109999999999999,-15.676999999999992,0.2739999999999999,11.775,32.397999999999996,-0.18499999999999983,5.716227549000001,13.558257289,19.27448484,,,-125,-208,-104,-78,-96.4
2018,64,Xavier,Texas Southern,1,16,1,29.349899999999998,15.458999999999989,-13.890799999999999,0.629,13.035,46.103,-0.18099999999999983,12.490315062,12.591857623,25.082172688,,,-219,-231,-218,-213,-229.0
2018,64,Missouri,Florida St.,8,9,0,-0.35219999999999985,-2.546999999999997,-2.1954000000000065,0.01200000000000001,-0.036999999999999034,-14.457999999999998,0.19799999999999995,-3.163681242,1.8151236279999994,-1.3485576100000003,,,-10,13,5,3,6.700000000000003
2018,64,Ohio St.,South Dakota St.,5,12,1,10.5187,1.5210000000000008,-8.997199999999992,0.133,14.27,56.853,-0.30200000000000005,1.7384496489999997,8.141603231,9.880052872,,,-17,-63,-31,-2,-63.3
2018,64,Gonzaga,UNC Greensboro,4,13,1,15.678999999999998,14.152000000000001,-1.5264999999999986,0.2250000000000001,6.558000000000002,73.422,-0.2749999999999999,11.036998592,1.5047442859999993,12.54174287,,,-44,-74,-58,-38,-81.0
2018,64,Houston,San Diego St.,6,11,1,6.389200000000001,4.501000000000005,-1.8885000000000076,0.05400000000000005,1.8669999999999973,-37.312,0.5169999999999999,5.818950978,2.868386505,8.68733749,,,-46,-40,-45,-18,-32.400000000000006
2018,64,Michigan,Montana,3,14,1,12.3605,5.756,-6.603699999999989,0.19900000000000007,18.98,39.976,-0.1120000000000001,7.163163117,6.9606870359999995,14.123850162999998,,,-65,-104,-55,-34,-79.6
2018,64,Texas A&M,Providence,7,10,1,4.989699999999999,2.2779999999999916,-2.712599999999995,0.07199999999999995,-1.1359999999999957,21.251999999999995,-0.34299999999999997,3.3544665620000003,2.606940594,5.96140716,,,-2,-6,1,10,-29.999999999999996
2018,64,North Carolina,Lipscomb,2,15,1,24.671177,18.165999999999997,-6.505900000000011,0.40700000000000003,23.947000000000003,71.767,0.2430000000000001,17.839998028,7.197789961,25.037787994000002,,,-97,-173,-81,-85,-161.7
2018,64,Villanova,Radford,1,16,1,31.456879999999998,23.802999999999997,-7.6541,0.5129999999999999,20.275999999999996,78.979,-0.27100000000000013,22.071026749999998,8.039046510999999,30.110073259,,,-126,-204,-138,-126,-174.39999999999998
2018,64,Virginia Tech,Alabama,8,9,0,2.813599999999999,6.557000000000002,3.7439000000000107,0.04899999999999993,-0.36499999999999844,1.6239999999999952,1.041,6.704105945,-4.2924738179999995,2.411632130000001,,,20,7,-25,-28,-17.400000000000006
2018,64,West Virginia,Murray St.,5,12,1,9.079699999999999,6.0120000000000005,-3.0674000000000063,0.18400000000000005,22.783,38.339999999999996,-0.21799999999999997,5.370701487000001,5.301227184000001,10.67192867,,,-20,-97,-40,-12,-57.0
2018,64,Wichita St.,Marshall,4,13,0,14.683980000000002,12.596999999999994,-2.0870000000000033,0.259,8.010000000000002,36.019,0.8599999999999999,12.242869596,4.596745585000001,16.839615185,,,-75,-29,-59,-53,-105.7
2018,64,Florida,St. Bonaventure,6,11,1,7.5183,2.852000000000004,-4.666800000000009,0.16300000000000003,13.354000000000003,64.149,-0.32400000000000007,3.7314084309999993,5.464994296,9.19640272,,,22,-44,1,24,-40.3
2018,64,Texas Tech,Stephen F. Austin,3,14,1,16.37951,9.046999999999997,-7.333299999999994,0.263,22.314,20.691,-0.1479999999999999,7.829085955,3.567449475,11.39653543,,,-81,-125,-61,-44,-100.6
2018,64,Arkansas,Butler,7,10,0,-2.231700000000002,1.5619999999999976,3.7934000000000054,-0.04300000000000004,-4.499000000000002,-13.399999999999999,0.4949999999999999,1.6100192259999986,-3.011820432,-1.4018012000000013,,,-11,-14,-12,-22,9.299999999999997
2018,64,Purdue,Cal St. Fullerton,2,15,1,25.3509,18.26400000000001,-7.087199999999996,0.48999999999999994,17.502,59.257999999999996,0.6179999999999999,17.314242021,8.010416145,25.324658164,,,-122,-140,-113,-112,-164.0
2018,64,Kansas,Penn,1,16,1,19.54341,17.38000000000001,-2.163899999999998,0.2879999999999999,23.589,66.03399999999999,-0.050000000000000044,15.018795270999998,1.068568623,16.087363895,,,-116,-147,-86,-67,-107.3
2018,64,Seton Hall,North Carolina St.,8,9,1,2.2028999999999996,-0.09100000000000819,-2.2946000000000026,0.07499999999999996,4.250999999999998,17.299,0.30900000000000016,-0.041734157000000494,3.339868424,3.2981342700000003,,,-32,11,-20,-14,-18.299999999999997
2018,64,Clemson,New Mexico St.,5,12,1,6.7120000000000015,5.317000000000007,-1.3948999999999927,0.07099999999999995,16.818,37.998999999999995,0.009999999999999787,4.500185564000001,1.452650586999999,5.952836150000001,,,-25,-59,-20,1,-43.7
2018,64,Auburn,College of Charleston,4,13,1,15.900619999999998,8.308999999999997,-7.5916,0.352,15.336,54.785000000000004,-0.8199999999999998,4.945164175,6.18350225,11.12866643,,,-41,-65,-60,-31,-93.6
2018,64,TCU,Syracuse,6,11,0,5.327200000000001,12.920000000000002,7.592799999999997,0.05900000000000005,2.308,-52.224000000000004,1.0750000000000002,12.026075473999999,-5.5856762369999995,6.440399230000001,,,-20,5,-29,-33,-32.0
2018,64,Michigan St.,Bucknell,3,14,1,19.5324,10.801000000000002,-8.7316,0.2899999999999999,14.735,84.29899999999999,-0.6540000000000001,9.235367424,7.591663709,16.827031133000002,,,-64,-94,-80,-57,-85.7
2018,64,Rhode Island,Oklahoma,7,10,1,-0.037200000000000344,-3.4180000000000064,-3.3810000000000002,-0.03300000000000003,-15.924,-14.29,0.9179999999999999,-1.4729847119999997,3.5585704959999997,2.0855857800000006,,,-34,56,-7,-47,0.0
2018,64,Duke,Iona,2,15,1,26.262169999999998,12.341000000000008,-13.921000000000006,0.4179999999999999,19.671999999999997,92.743,-1.535,11.244520898000001,14.093196899,25.337717808,,,-102,-193,-149,-113,-121.3
2019,2,Texas Tech,Virginia ,3,1,0,-8.907600000000002,-10.876999999999995,-1.9695000000000107,-0.02300000000000002,-3.7290000000000028,-26.189999999999998,0.31800000000000006,-7.676928466,-0.6186099900000013,-8.29553846,,,9,11,11,15,7.7
2019,4,Michigan St.,Texas Tech,2,3,0,4.613100000000003,9.034999999999997,4.42110000000001,0.0030000000000000027,7.349,22.866,-0.10200000000000009,7.583937345999999,-3.1763709099999993,4.40756644,,,-2,-12,-10,-13,-5.0
2019,4,Virginia ,Auburn,1,5,1,12.3235,4.0,-8.323399999999992,0.04999999999999993,1.0889999999999986,15.627000000000002,-0.6219999999999999,2.3966756900000004,7.348335843000001,9.745011530000003,,,-17,-16,-14,-14,-11.399999999999999
2019,8,Duke,Michigan St.,1,2,0,0.6317999999999984,-1.644999999999996,-2.2768000000000086,0.014000000000000012,0.34199999999999875,18.873999999999995,-1.081,-1.9953496600000005,4.284333009999999,2.2889833599999996,,,-5,-1,-2,-1,-1.7000000000000002
2019,8,Gonzaga,Texas Tech,1,3,0,6.0411,12.430999999999997,6.389200000000002,0.018000000000000016,-7.977999999999998,8.281999999999996,-0.03100000000000014,10.334260095999998,-2.6005769899999986,7.7336831199999985,,,-8,16,-1,-9,-6.0
2019,8,Virginia ,Purdue,1,3,1,9.604,2.4779999999999944,-7.125899999999987,0.038000000000000034,-1.911999999999999,17.183999999999997,-0.0129999999999999,1.0690656399999998,7.272611316000001,8.341676960000001,,,-11,-14,-15,-19,-8.7
2019,8,Auburn,Kentucky,5,2,1,-4.081599999999998,1.347999999999999,5.430300000000003,-0.015999999999999903,-1.3889999999999958,-37.62200000000001,1.5819999999999999,-0.07319507999999963,-3.7000739629999995,-3.7732690400000024,,,12,14,9,6,5.3999999999999995
2019,16,Duke,Virginia Tech,1,4,1,7.5229,1.6509999999999962,-5.872299999999996,0.039999999999999925,6.6569999999999965,22.49499999999999,-1.2229999999999999,1.1441373099999996,8.048199884999999,9.192337210000002,,,-8,-23,-19,-24,-9.0
2019,16,LSU,Michigan St.,3,2,0,-10.395100000000003,-3.2439999999999998,7.151699999999991,-0.04899999999999993,-6.643999999999998,-3.769999999999996,-0.6659999999999999,-3.088236649999999,-6.150330907,-9.23856756,,,6,6,8,9,16.3
2019,16,Gonzaga,Florida St.,1,4,1,10.231299999999997,12.138000000000005,1.9067000000000007,0.07299999999999995,-10.61,-4.422000000000004,-0.09000000000000008,8.486410099999999,-0.25353958999999904,8.232870519999999,,,-14,20,2,-4,-11.7
2019,16,Texas Tech,Michigan,3,2,1,-2.6875999999999998,-2.8220000000000027,-0.13420000000000698,-0.013000000000000012,-3.2270000000000003,-33.241,0.4500000000000002,-0.5047139239999989,-0.5998746100000005,-1.1045885399999982,,,1,5,7,2,2.7
2019,16,Virginia ,Oregon,1,12,1,20.5031,15.870999999999995,-4.631799999999998,0.15000000000000002,12.142000000000003,-6.665999999999997,0.31499999999999995,9.813831562,3.998548020000001,13.812379580000002,,,-50,-56,-62,-37,-36.400000000000006
2019,16,Purdue,Tennessee,3,2,1,-0.928799999999999,-1.3859999999999957,-0.45650000000000546,-0.013000000000000012,1.2830000000000013,0.5120000000000005,-0.6139999999999999,-0.3648088499999993,-0.37218790500000054,-0.7369967600000003,,,7,10,12,12,3.0
2019,16,North Carolina,Auburn,1,5,0,5.839299999999998,0.30100000000000193,-5.538700000000006,0.029999999999999916,4.655999999999999,18.9,-0.41500000000000004,2.2744762400000003,3.9877149129999996,6.262191150000003,,,-11,-15,-12,-10,-7.999999999999999
2019,16,Houston,Kentucky,3,2,0,-4.988399999999999,-4.105000000000004,0.8840000000000003,-0.009999999999999898,-11.962,-58.58500000000001,1.21,-4.940701487,-0.2774461499999994,-5.2181476400000015,,,-2,11,2,-5,6.7
2019,32,Duke,UCF,1,9,1,17.4164,9.774000000000001,-7.642400000000009,0.09599999999999997,14.668,59.956999999999994,-1.5959999999999999,10.218099822,6.693013961,16.91111379,,,-27,-49,-33,-25,-40.400000000000006
2019,32,Liberty,Virginia Tech,12,4,0,-13.6481,-7.868000000000009,5.7801000000000045,-0.20000000000000007,-19.421,-66.09100000000001,-0.06499999999999995,-8.328361809,-4.344606938,-12.672968741999998,,,47,58,38,11,66.7
2019,32,Maryland,LSU,6,3,0,-0.9879999999999995,-4.665000000000006,-3.6766999999999967,-0.017000000000000015,3.0150000000000006,12.535999999999987,-0.41000000000000014,-4.8559746960000005,3.9204888680000005,-0.9354858200000002,,,13,17,13,24,6.399999999999999
2019,32,Minnesota,Michigan St.,10,2,0,-16.903200000000002,-11.057999999999993,5.845699999999994,-0.1469999999999999,-2.2070000000000007,1.465999999999994,-0.06800000000000006,-10.577347012,-4.344529906,-14.921876920000003,,,53,20,27,43,44.0
2019,32,Gonzaga,Baylor,1,9,1,17.495199999999997,11.608000000000004,-5.887799999999999,0.15000000000000002,-10.771,-2.2760000000000034,0.3819999999999999,9.621680909999998,6.4088115750000005,16.03049249,,,-37,3,-32,-51,-39.0
2019,32,Murray St.,Florida St.,12,4,0,-9.225700000000002,-0.9489999999999981,8.276700000000005,-0.10799999999999998,-20.233,-51.664,-0.43199999999999994,-2.7960976019999997,-7.921527577,-10.71762518,,,28,82,31,14,37.599999999999994
2019,32,Buffalo,Texas Tech,6,3,0,-6.410599999999999,2.195999999999998,8.606300000000005,-0.07299999999999995,-12.68,-39.801,0.44599999999999973,2.312618925999999,-5.930280997999999,-3.6176620700000015,,,5,49,6,-10,14.3
2019,32,Florida,Michigan,10,2,0,-11.1113,-5.297000000000011,5.813999999999993,-0.07399999999999995,1.679000000000002,-0.5829999999999984,-0.030000000000000027,-2.004551811,-5.08030138,-7.084853200000001,,,22,26,41,34,22.0
2019,32,Virginia ,Oklahoma,1,9,1,20.1207,14.170000000000002,-5.949999999999989,0.11299999999999999,-2.088000000000001,15.055999999999997,-0.5739999999999998,10.757600931,6.133666055000001,16.891266990000002,,,-36,-30,-29,-58,-34.7
2019,32,Oregon,UC Irvine,12,13,1,5.68993,1.0940000000000083,-4.5959,0.10199999999999998,10.425999999999998,61.285,-0.8899999999999997,4.309922413,5.5337490559999996,9.843671472,,,-17,-25,19,9,-42.3
2019,32,Villanova,Purdue,6,3,0,-7.276700000000002,-4.1200000000000045,3.1565000000000083,-0.08399999999999996,-9.777999999999999,12.268999999999991,0.09499999999999997,-1.1311867100000015,-0.7326874129999998,-1.8638741199999984,,,14,4,9,2,11.7
2019,32,Iowa,Tennessee,10,2,0,-11.0245,-5.3160000000000025,5.708299999999994,-0.10699999999999998,-2.0459999999999994,-0.03800000000000381,-0.6749999999999998,-4.017838380000001,-6.02214081,-10.03997919,,,38,27,23,47,31.299999999999997
2019,32,North Carolina,Washington,1,9,1,15.8041,12.891999999999996,-2.912400000000005,0.1449999999999999,13.668000000000003,2.3429999999999893,-0.3879999999999999,12.050858394,1.5195031399999994,13.570361530000001,,,-38,-52,-23,-27,-46.3
2019,32,Auburn,Kansas,5,4,1,2.6266,6.825000000000003,4.199100000000001,0.018000000000000016,-6.143000000000001,-31.669000000000004,1.101,4.79081993,-2.826412693,1.9644072399999999,,,-2,13,8,-6,-5.0
2019,32,Ohio St.,Houston,11,3,0,-7.346800000000002,-4.849999999999994,2.4962000000000018,-0.09800000000000009,11.983999999999998,19.628,-0.3420000000000001,-3.6473835789999995,-3.4310496169999993,-7.078433189999998,,,51,22,37,72,28.0
2019,32,Wofford,Kentucky,7,2,0,-6.698699999999999,0.13400000000000034,6.832800000000006,-0.06899999999999995,-14.849999999999998,-94.313,1.2000000000000002,-1.931626829999999,-8.822221258999999,-10.75384809,,,7,44,16,1,16.0
2019,64,Duke,North Dakota St.,1,16,1,35.19105,13.531999999999996,-21.659900000000007,0.5469999999999999,22.772,88.731,-0.6679999999999999,11.693724956999999,20.730122545,32.423847512,,,-219,-212,-177,-160,-192.39999999999998
2019,64,VCU,UCF,8,9,0,1.1134000000000004,-5.998000000000005,-7.1113,0.014000000000000012,-5.175999999999998,10.819999999999997,-0.7869999999999999,-1.7405530260000002,3.827863431000001,2.0873104,,,4,10,6,1,-1.4000000000000057
2019,64,Mississippi St.,Liberty,5,12,0,9.856100000000001,6.829999999999998,-3.026200000000003,0.16500000000000004,20.875999999999998,82.241,-0.18799999999999994,7.366687449,3.2331305700000006,10.599818012,,,-39,-64,-37,-3,-56.7
2019,64,Virginia Tech,Saint Louis,4,13,1,18.19706,15.858000000000004,-2.339000000000013,0.269,13.386000000000003,0.355000000000004,0.07499999999999996,13.182741093999999,-0.5024306939999992,12.680310395,,,-92,-70,-69,-46,-90.0
2019,64,Maryland,Belmont,6,11,1,6.903699999999999,-1.01400000000001,-7.917100000000005,0.10499999999999998,19.222,72.416,-0.748,-1.9592137269999998,8.661103247000002,6.701889520000002,,,-20,-48,-15,5,-26.599999999999998
2019,64,LSU,Yale,3,14,1,12.378669999999998,6.783000000000001,-5.595399999999998,0.20000000000000007,15.493,51.17,-1.011,6.045551387000001,3.859492704,9.905044087000002,,,-72,-124,-51,-38,-66.0
2019,64,Louisville,Minnesota,7,10,0,6.513300000000001,2.7049999999999983,-3.808099999999996,0.09699999999999998,0.6529999999999987,-17.941999999999993,0.22799999999999998,2.143480697,3.3677124759999995,5.511193170000002,,,-39,6,2,6,-28.7
2019,64,Michigan St.,Bradley,2,15,1,31.718980000000002,20.837000000000003,-10.882099999999994,0.487,25.317,66.468,-0.2290000000000001,18.177070499,8.233637309,26.410707808,,,-168,-160,-162,-115,-162.0
2019,64,Gonzaga,Fairleigh Dickinson,1,16,1,37.0374,18.941000000000003,-18.096000000000004,0.614,14.216000000000001,55.272999999999996,0.09799999999999986,16.134818332,17.904196972,34.039015314,,,-201,-233,-185,-152,-201.3
2019,64,Syracuse,Baylor,8,9,0,1.0065000000000008,-3.304000000000002,-4.3104999999999905,0.039000000000000035,-2.043000000000003,16.056999999999995,0.17499999999999982,-3.066484107,4.9496210849999995,1.8831369799999997,,,3,27,4,-2,-8.700000000000003
2019,64,Marquette,Murray St.,5,12,0,5.089,2.112000000000009,-2.976600000000005,0.07199999999999995,12.259,63.410000000000004,0.038999999999999924,1.558731152,3.78468205,5.343413199999999,,,-16,-79,-12,10,-26.599999999999998
2019,64,Florida St.,Vermont,4,13,1,13.836760000000002,5.037999999999997,-8.799300000000002,0.16300000000000003,21.47,52.127,0.488,6.538649877999999,8.259388729,14.798038607000002,,,-55,-135,-53,-31,-59.0
2019,64,Buffalo,Arizona St.,6,11,1,9.1279,5.116,-4.011499999999998,0.10699999999999998,-4.237000000000002,-63.68299999999999,0.9879999999999998,4.836193047,2.8987715140000008,7.73496456,,,-48,18,-30,-38,-34.400000000000006
2019,64,Texas Tech,Northern Kentucky,3,14,1,20.18842,3.459000000000003,-16.729200000000006,0.2749999999999999,17.729999999999997,42.594,0.254,3.7345314940000005,13.196104644,16.930636135,,,-105,-156,-59,-53,-91.7
2019,64,Nevada,Florida,7,10,0,0.5990000000000002,3.781000000000006,3.1821000000000055,-0.019000000000000017,-19.155,-44.435,1.3060000000000003,3.271576573,-2.2717856359999997,0.9997909500000013,,,-8,33,-22,-29,-5.300000000000001
2019,64,Michigan,Montana,2,15,1,25.888289999999998,8.156000000000006,-17.73299999999999,0.371,23.247999999999998,61.17400000000001,-0.9809999999999999,4.212079290999999,14.001989562,18.214068855,,,-115,-171,-84,-63,-122.7
2019,64,Virginia,Gardner Webb,1,16,1,36.39872,16.096000000000004,-20.301699999999997,0.522,20.222,73.181,-0.17799999999999994,14.903879986,18.743952555,33.64783254,,,-172,-162,-119,-102,-160.7
2019,64,Mississippi,Oklahoma,8,9,0,-0.4513999999999996,3.378,3.8299999999999983,-0.0030000000000000027,-6.549000000000003,-9.388000000000005,-0.45599999999999996,2.209646182,-3.48900203,-1.2793558399999991,,,-1,3,12,7,10.0
2019,64,Wisconsin,Oregon,5,12,0,8.5229,3.1089999999999947,-5.414100000000005,0.08700000000000008,15.597999999999999,-20.449999999999996,0.603,0.27794238400000015,2.71748863,2.995431010000001,,,-34,-44,-49,-14,-23.700000000000003
2019,64,Kansas St.,UC Irvine,4,13,0,10.76033,1.3539999999999992,-9.406300000000002,0.18200000000000005,21.598000000000003,29.356,0.02200000000000024,3.9534471380000005,9.255503156,13.208950302000002,,,-44,-72,-31,-12,-57.7
2019,64,Villanova,Saint Mary's,6,11,1,1.0639000000000003,2.3389999999999986,1.2755999999999972,-0.009000000000000008,3.0010000000000012,41.22699999999999,0.246,5.750557798999999,1.4239323019999999,7.174490100000002,,,-6,-31,-34,-19,-12.599999999999998
2019,64,Purdue,Old Dominion,3,14,1,20.47267,19.164,-1.3086000000000126,0.29799999999999993,23.779,22.200000000000003,-0.19900000000000007,15.709801388,-0.2652434219999993,15.444557963000001,,,-88,-88,-52,-25,-101.7
2019,64,Cincinnati,Iowa,7,10,0,1.095399999999998,-5.596999999999994,-6.691999999999993,0.041000000000000036,-7.332000000000001,-4.013999999999996,0.387,-3.629238684999999,6.178432503,2.5491938199999993,,,-18,-5,-10,-42,-6.299999999999997
2019,64,Tennessee,Colgate,2,15,1,22.6933,12.441000000000003,-10.252300000000005,0.374,22.741999999999997,44.849000000000004,0.6059999999999999,10.441751374999999,9.542270325,19.984021701,,,-127,-177,-106,-70,-127.0
2019,64,North Carolina,Iona,1,16,1,32.24928,13.358000000000004,-18.89200000000001,0.584,27.612000000000002,69.27499999999999,-0.2530000000000001,11.555544292,15.564049366999999,27.119593658000003,,,-195,-269,-207,-155,-185.0
2019,64,Utah St.,Washington,8,9,0,3.252900000000002,5.98599999999999,2.7333,0.03499999999999992,-6.587999999999997,-64.476,-0.8329999999999997,4.887306401,-4.811316248,0.07599014999999909,,,-16,5,6,-9,-10.299999999999997
2019,64,Auburn,New Mexico St.,5,12,1,9.743700000000002,6.965999999999994,-2.7776000000000067,0.124,21.364000000000004,43.948,0.17399999999999993,6.376412011,3.242569435,9.618981449999998,,,-22,-90,-22,-3,-41.0
2019,64,Kansas,Northeastern,4,13,1,11.958250000000001,1.2809999999999917,-10.677400000000006,0.22299999999999998,23.915000000000003,83.587,-1.0310000000000001,1.5144472180000008,9.39770701,10.912154227999999,,,-58,-127,-74,-32,-66.6
2019,64,Iowa St.,Ohio St.,6,11,0,6.769100000000002,9.724000000000004,2.955600000000004,0.08100000000000007,-0.4759999999999991,-0.4029999999999987,0.025000000000000133,7.794499516,-1.8175248020000003,5.97697471,,,-34,-27,-24,-46,-26.7
2019,64,Houston,Georgia St.,3,14,1,16.827530000000003,6.231999999999999,-10.595600000000005,0.265,5.898999999999999,-4.361000000000004,-0.3820000000000001,5.418315731,9.230704449,14.649020176999999,,,-117,-86,-57,-50,-96.3
2019,64,Wofford,Seton Hall,7,10,1,7.807400000000001,9.054000000000002,1.2460999999999984,0.10199999999999998,-7.821999999999999,-53.282999999999994,0.27100000000000013,6.932731660000001,-4.280775529,2.6519561300000003,,,-44,29,-34,-39,-28.999999999999996
2019,64,Kentucky,Abilene Christian,2,15,1,25.32704,14.597999999999999,-10.729600000000005,0.4079999999999999,25.717,93.601,-1.452,15.937483177,9.393409051999999,25.330892229,,,-148,-173,-72,-85,-143.0
2021,2,Gonzaga,Baylor,1,1,0,7.127199999999998,2.8460000000000036,-4.280699999999996,0.018000000000000016,-3.686,23.345,-0.43900000000000006,3.37579998,1.1062168460000006,4.482016820000002,,,-1,-2,-3,-2,-1.7000000000000002
2021,4,Gonzaga,UCLA,1,11,1,20.706599999999998,12.707999999999998,-7.9986999999999995,0.10099999999999998,-10.188999999999997,-1.8340000000000032,0.15200000000000014,10.973967230999998,5.221062068,16.19502929,,,-45,-51,-22,-38,-42.3
2021,4,Baylor,Houston,1,2,1,0.6767000000000003,4.3430000000000035,3.6662000000000035,-0.0030000000000000027,9.006,-0.49500000000000455,0.12400000000000011,1.8718449099999983,-3.613987059000001,-1.7421421499999994,,,-3,-44,-10,-2,-2.3
2021,8,Gonzaga,USC,1,6,1,14.3996,13.228000000000009,-1.1710999999999956,0.04699999999999993,-8.484999999999996,32.775999999999996,-0.15100000000000002,11.553747680999999,-0.38966407100000033,11.164083600000001,,,-18,-33,-5,-11,-18.0
2021,8,Michigan,UCLA,1,11,0,14.873999999999999,6.030999999999992,-8.843400000000003,0.07399999999999995,0.7080000000000055,-15.739000000000004,0.702,3.823984351,6.066589141,9.890573489999998,,,-42,-50,-21,-33,-39.3
2021,8,Baylor,Arkansas,1,3,1,7.967700000000001,11.763000000000005,3.795500000000004,0.06499999999999995,-0.5350000000000001,2.370999999999995,0.42200000000000015,9.327962428999998,-0.8787074649999997,8.449254960000001,,,-12,-14,-7,-6,-13.0
2021,8,Oregon St.,Houston,12,2,0,-18.647399999999998,-9.596000000000004,9.051600000000008,-0.19799999999999995,15.348000000000003,-23.729,0.19200000000000017,-9.866633375,-10.592134848,-20.458768223,,,86,-18,32,31,79.7
2021,16,Gonzaga,Creighton,1,5,1,15.318999999999999,11.241,-4.078000000000003,0.07599999999999996,-5.8919999999999995,22.772999999999996,-0.6869999999999998,8.783680799999999,2.0769589680000005,10.860639760000002,,,-24,-12,-17,-20,-14.3
2021,16,USC,Oregon,6,7,1,4.544599999999999,-1.5700000000000074,-6.114500000000007,0.05500000000000005,1.5779999999999959,-1.3290000000000006,-0.5860000000000001,-2.623338531,4.17014567,1.5468071399999985,,,-15,-9,-4,-1,-14.700000000000003
2021,16,Michigan,Florida St.,1,4,1,8.721699999999998,2.9920000000000044,-5.730100000000007,0.02299999999999991,7.408000000000005,13.332999999999991,0.12899999999999978,2.1565603500000012,1.8756230029999994,4.032183359999998,,,-20,-29,-23,-20,-12.0
2021,16,UCLA,Alabama,11,2,1,-9.0701,1.6810000000000116,10.751900000000006,-0.050000000000000044,2.386999999999997,12.325000000000003,-0.4650000000000001,1.1036185150000009,-8.082623491,-6.979004979999999,,,39,48,20,35,34.599999999999994
2021,16,Baylor,Villanova,1,5,1,6.878499999999999,4.662999999999997,-2.2160999999999973,0.05399999999999994,-2.6439999999999984,-16.337000000000003,0.13800000000000012,3.4822687599999984,1.2773847429999998,4.759653499999999,,,-14,-21,-16,-24,-7.3
2021,16,Arkansas,Oral Roberts,3,15,1,20.31298,2.8459999999999894,-17.467600000000004,0.374,11.759,53.921,0.04899999999999993,2.5892111690000004,13.014691962999999,15.603903134,,,-145,-161,-140,-110,-138.3
2021,16,Loyola Chicago,Oregon St.,8,12,0,13.581100000000001,1.0900000000000034,-12.490800000000007,0.15200000000000002,-18.185000000000002,-23.128,0.19599999999999973,2.8138529090000004,9.898642208,12.712495113,,,-81,32,-14,-28,-61.7
2021,16,Syracuse,Houston,11,2,0,-12.593399999999999,-5.102000000000004,7.492000000000004,-0.127,9.584999999999997,6.298999999999992,-0.31600000000000006,-5.38158668,-6.855576752000001,-12.237163429999999,,,35,23,31,39,31.0
2021,32,Gonzaga,Oklahoma,1,8,1,19.9802,14.683999999999997,-5.2964000000000055,0.11499999999999999,-7.914999999999996,48.43899999999999,-0.5739999999999998,12.880871223999998,2.611624514,15.492495730000002,,,-36,-15,-47,-66,-34.7
2021,32,Creighton,Ohio,5,13,1,10.1909,1.8680000000000092,-8.3228,0.14,13.644000000000002,51.382,0.7849999999999999,4.127563713999999,7.283095320999999,11.410659037,,,-62,-97,-61,-37,-78.0
2021,32,USC,Kansas,6,3,1,1.1931999999999974,3.2680000000000007,2.074399999999997,0.03700000000000003,-3.5620000000000047,-32.691,0.21900000000000008,1.6517107089999996,-2.098575082,-0.4468643700000001,,,8,23,-6,-7,1.6999999999999993
2021,32,Oregon,Iowa,7,2,1,-11.223199999999999,-9.042999999999992,2.1803000000000026,-0.06899999999999995,-5.708999999999996,-11.901000000000003,0.6090000000000002,-4.836519680000002,1.142409197,-3.694110479999999,,,28,37,3,3,28.700000000000003
2021,32,Michigan,LSU,1,8,1,11.2016,-0.3370000000000033,-11.538499999999999,0.06899999999999995,3.1250000000000036,-16.884,1.0139999999999998,-0.8982979399999991,7.857233685,6.958935749999998,,,-24,-13,-25,-19,-23.0
2021,32,Colorado,Florida St.,5,4,0,-0.3882000000000012,-2.0249999999999915,-1.636800000000008,0.0050000000000000044,5.031000000000002,-5.286000000000001,0.29600000000000004,-1.1488854199999992,0.12539316300000003,-1.0234922399999995,,,-9,-3,-16,-12,3.3000000000000007
2021,32,UCLA,Abilene Christian,11,14,1,5.7902000000000005,10.356000000000009,4.566299999999998,0.14300000000000002,24.772,82.395,-0.8520000000000003,7.952647755000001,-3.8843112909999995,4.068336466,,,-28,-96,-40,-17,-45.7
2021,32,Maryland,Alabama,10,2,0,-6.270099999999999,-0.8059999999999974,5.464400000000012,-0.07200000000000006,4.324999999999999,-3.1430000000000007,0.028000000000000025,-1.7769430239999995,-5.311686852999999,-7.088629879999999,,,28,14,49,64,26.599999999999998
2021,32,Baylor,Wisconsin,1,9,1,6.842400000000001,10.742999999999995,3.9007000000000005,0.04299999999999993,-10.120000000000001,2.0060000000000002,-0.34899999999999975,10.042703597,-1.8414325290000004,8.20127106,,,-24,-9,-25,-52,-11.3
2021,32,Villanova,North Texas,5,13,1,10.920900000000001,13.240000000000009,2.3194000000000017,0.14900000000000002,11.049,71.65,-0.5860000000000001,11.06610102,0.9385239049999994,12.004624927,,,-45,-89,-68,-34,-64.7
2021,32,Texas Tech,Arkansas,6,3,0,-0.5826999999999991,0.8599999999999994,1.4431000000000012,0.013000000000000012,3.8159999999999954,-1.6580000000000013,-0.125,1.2815826449999985,-0.7216730009999992,0.5599096400000008,,,3,5,32,39,2.3000000000000007
